id_transacao,nome_cliente,data_emissao,data_vencimento,valor,meio_pagamento,recorrencia,elegivel_antecipacao,tipo_cliente
a4ee6000,da Conceição Montenegro - EI,2025-08-25,2025-09-24,2141.61,Pix,Mensal,False,Recorrente
fe3e8b6b,Câmara,2025-08-27,2025-09-26,984.89,Pix,Mensal,False,Recorrente
71be8d56,Pastor,2025-08-20,2025-08-20,552.18,Pix,Anual,True,Recorrente
6a703f03,Ferreira,2025-08-13,2025-09-12,1979.77,Pix,Anual,False,Recorrente
bd4b876d,Nascimento,2025-08-12,2025-08-27,1532.53,Boleto,Mensal,False,Recorrente
afedc5fb,Pires,2025-08-31,2025-09-15,2498.31,Boleto,Mensal,True,Recorrente
c785873d,Oliveira,2025-08-24,2025-08-24,1281.19,Cartão de Crédito,Mensal,False,Recorrente
656a450b,Porto,2025-08-20,2025-08-20,2470.0,Pix,Anual,True,Recorrente
36a6c6e4,Pereira e Filhos,2025-08-29,2025-09-13,1701.08,Cartão de Crédito,Mensal,True,Recorrente
d86c2a38,Martins Garcia Ltda.,2025-08-10,2025-08-10,2387.2,Boleto,Mensal,True,Recorrente
93126383,Andrade Dias - ME,2025-08-28,2025-09-12,2232.42,Pix,Mensal,True,Recorrente
47be5d05,Casa Grande,2025-08-25,2025-09-24,1234.99,Boleto,Mensal,False,Recorrente
a62b6940,Carvalho,2025-08-30,2025-09-29,918.09,Cartão de Crédito,Mensal,True,Recorrente
9006bfc0,Souza,2025-08-04,2025-08-04,598.98,Boleto,Anual,False,Recorrente
683895cc,Pacheco,2025-08-12,2025-08-12,714.76,Cartão de Crédito,Anual,True,Recorrente
ccddd3c2,Fonseca,2025-08-09,2025-08-24,190.52,Cartão de Crédito,Mensal,True,Recorrente
6738c917,Sá S/A,2025-08-08,2025-08-23,1429.72,Pix,Mensal,False,Recorrente
0718b7bd,Cassiano e Filhos,2025-08-03,2025-09-02,539.92,Cartão de Crédito,Mensal,False,Recorrente
8b1dc67f,Vieira Rodrigues - ME,2025-08-19,2025-08-19,1251.44,Cartão de Crédito,Mensal,True,Recorrente
cdec2cbc,Moura,2025-08-24,2025-09-08,906.18,Boleto,Mensal,False,Recorrente
9afd3f06,Novaes,2025-08-06,2025-08-21,1972.53,Boleto,Mensal,True,Recorrente
7eaca6ed,Vargas,2025-08-20,2025-09-19,2296.69,Boleto,Anual,False,Recorrente
2bbbbaef,Montenegro,2025-08-02,2025-09-01,339.86,Pix,Mensal,False,Recorrente
f9a13bf2,Montenegro Caldeira e Filhos,2025-08-03,2025-08-03,1637.73,Pix,Mensal,False,Recorrente
a7a111c8,Cassiano Freitas S.A.,2025-08-12,2025-08-27,1799.18,Pix,Mensal,False,Recorrente
dc55367a,Almeida,2025-08-30,2025-08-30,913.21,Pix,Mensal,True,Recorrente
866a744c,Fonseca Ltda.,2025-08-24,2025-09-23,2134.54,Boleto,Mensal,True,Recorrente
6319e0c0,Barros e Filhos,2025-08-21,2025-09-20,545.11,Pix,Mensal,False,Recorrente
43d86c3a,Pastor Câmara S/A,2025-08-02,2025-08-17,1059.42,Pix,Mensal,True,Recorrente
fe4cbbae,da Conceição S/A,2025-08-11,2025-09-10,811.19,Pix,Mensal,True,Recorrente
95b6c870,Farias S/A,2025-08-11,2025-09-10,169.22,Boleto,Mensal,True,Recorrente
b34a30a7,Nogueira Cardoso e Filhos,2025-08-05,2025-08-05,607.44,Pix,Anual,False,Recorrente
23bde58c,da Cruz,2025-08-15,2025-09-14,1946.35,Cartão de Crédito,Anual,True,Recorrente
1861eb7d,Jesus,2025-08-08,2025-08-23,1566.54,Cartão de Crédito,Mensal,False,Recorrente
4a840b7c,Rocha e Filhos,2025-08-26,2025-09-10,1722.75,Boleto,Mensal,True,Recorrente
561a36c9,Araújo - ME,2025-08-05,2025-08-20,679.56,Pix,Mensal,True,Recorrente
25556bb1,Correia Correia - EI,2025-08-16,2025-09-15,627.84,Pix,Mensal,True,Recorrente
590105f8,Carvalho,2025-08-18,2025-09-02,1852.77,Boleto,Mensal,False,Recorrente
01e0e43f,Martins,2025-08-03,2025-08-18,2193.26,Cartão de Crédito,Mensal,False,Recorrente
1c442498,Aragão e Filhos,2025-08-25,2025-09-24,360.6,Pix,Mensal,True,Recorrente
52d09e2d,Jesus Mendonça - ME,2025-08-25,2025-08-25,548.52,Cartão de Crédito,Anual,False,Recorrente
6bfc2185,Guerra Araújo S.A.,2025-08-18,2025-08-18,1308.84,Boleto,Mensal,False,Recorrente
b0746531,Abreu,2025-08-13,2025-09-12,1287.94,Boleto,Mensal,True,Recorrente
3a8a6879,da Paz,2025-08-18,2025-09-17,416.05,Boleto,Anual,True,Recorrente
0b2dff0b,Sampaio,2025-08-08,2025-08-08,1928.45,Pix,Anual,False,Recorrente
6a844a44,Montenegro,2025-08-25,2025-09-09,1588.9,Boleto,Mensal,False,Recorrente
fcbe3500,Guerra Campos - EI,2025-08-22,2025-09-21,1985.64,Cartão de Crédito,Mensal,True,Recorrente
0cbda643,Leão e Filhos,2025-08-04,2025-09-03,1350.34,Boleto,Mensal,False,Recorrente
482c9596,Barbosa - EI,2025-08-14,2025-08-29,196.83,Cartão de Crédito,Anual,False,Recorrente
64645f41,Montenegro da Luz S.A.,2025-08-07,2025-08-22,797.22,Boleto,Mensal,False,Recorrente
d12d6e42,Azevedo,2025-08-20,2025-09-19,2240.5,Cartão de Crédito,Mensal,True,Recorrente
0881e333,Nogueira,2025-08-25,2025-09-09,2130.69,Pix,Mensal,True,Recorrente
2ea41f36,Pimenta,2025-08-12,2025-09-11,2439.42,Cartão de Crédito,Mensal,False,Recorrente
7cb28a36,Carvalho Ltda.,2025-08-20,2025-08-20,1821.11,Boleto,Mensal,False,Recorrente
321ce000,da Mata da Paz - EI,2025-08-02,2025-08-02,196.39,Pix,Anual,True,Recorrente
b98f70e6,Silva Fernandes S.A.,2025-08-22,2025-09-06,1436.11,Cartão de Crédito,Mensal,True,Recorrente
44c495b5,Montenegro,2025-08-25,2025-09-24,1631.23,Cartão de Crédito,Anual,True,Recorrente
db7fac49,da Cunha,2025-08-04,2025-09-03,784.45,Pix,Anual,True,Recorrente
41e1234c,da Mota,2025-08-08,2025-09-07,399.72,Boleto,Mensal,True,Recorrente
87059636,Abreu Ltda.,2025-08-28,2025-09-12,2250.59,Pix,Anual,True,Recorrente
4fadc403,Porto da Luz S.A.,2025-08-11,2025-09-10,209.39,Boleto,Anual,True,Recorrente
4eb855a7,Novaes,2025-08-10,2025-08-25,1912.93,Boleto,Mensal,False,Recorrente
09ca043c,Novais,2025-08-01,2025-08-16,295.78,Cartão de Crédito,Mensal,True,Recorrente
c645f8e1,Lopes Cardoso S/A,2025-08-24,2025-09-23,260.4,Cartão de Crédito,Anual,True,Recorrente
62899029,Fogaça S.A.,2025-08-07,2025-09-06,499.29,Cartão de Crédito,Anual,False,Recorrente
e1ce114a,Rios Caldeira Ltda.,2025-08-18,2025-09-02,1327.64,Boleto,Mensal,True,Recorrente
ceb394bc,Pinto,2025-08-23,2025-09-22,2142.76,Pix,Anual,True,Recorrente
a4edb662,da Costa Castro S.A.,2025-08-13,2025-09-12,570.99,Pix,Mensal,True,Recorrente
e5e6d022,Sousa Farias - ME,2025-08-09,2025-08-09,250.6,Boleto,Mensal,True,Recorrente
50bf7ced,da Mata Castro e Filhos,2025-08-10,2025-08-10,1218.41,Boleto,Mensal,False,Recorrente
abdfc792,Garcia S/A,2025-08-02,2025-08-17,2425.84,Pix,Mensal,True,Recorrente
0aa76116,Câmara,2025-08-03,2025-08-18,718.83,Cartão de Crédito,Mensal,False,Recorrente
ca8c4e32,Vargas Ltda.,2025-08-22,2025-09-21,1307.0,Pix,Anual,False,Recorrente
c91c0dbe,Ramos,2025-08-28,2025-08-28,1946.02,Pix,Mensal,True,Recorrente
90d7915b,da Luz S.A.,2025-08-10,2025-09-09,432.87,Pix,Mensal,False,Recorrente
13275e48,Andrade,2025-08-08,2025-08-23,721.26,Boleto,Mensal,True,Recorrente
657818ad,Peixoto - ME,2025-08-29,2025-09-13,514.23,Boleto,Anual,False,Recorrente
9d112f65,Siqueira,2025-08-28,2025-09-27,1603.82,Pix,Mensal,True,Recorrente
70ac919d,Lopes,2025-08-06,2025-08-06,1798.12,Boleto,Anual,False,Recorrente
ed9c4bc6,Gomes - EI,2025-08-18,2025-09-17,1462.12,Pix,Mensal,True,Recorrente
7f6c3d50,Abreu,2025-08-02,2025-08-02,242.8,Pix,Mensal,False,Recorrente
636a9e4d,Fonseca Lopes S/A,2025-08-11,2025-08-26,1301.72,Pix,Anual,False,Recorrente
ee47746f,Pinto,2025-08-24,2025-08-24,1250.73,Pix,Mensal,True,Recorrente
7471a448,Ribeiro,2025-08-10,2025-08-10,977.0,Pix,Mensal,False,Novo/Avulso
87d361e3,Silveira Ltda.,2025-08-29,2025-08-29,1620.61,Cartão de Crédito,Avulso,False,Novo/Avulso
dd91f01b,Rios,2025-08-22,2025-08-22,953.2,Cartão de Crédito,Mensal,True,Novo/Avulso
01ebd442,Duarte,2025-08-20,2025-09-19,1373.69,Pix,Avulso,True,Novo/Avulso
401c9487,Sampaio,2025-08-10,2025-09-09,1496.31,Cartão de Crédito,Mensal,False,Novo/Avulso
2730fc7c,Novaes,2025-08-05,2025-09-04,459.66,Pix,Mensal,True,Novo/Avulso
808c32a9,Correia Leão e Filhos,2025-08-29,2025-09-28,876.15,Pix,Avulso,True,Novo/Avulso
c3bb7c99,Rocha,2025-08-21,2025-09-20,2286.15,Boleto,Mensal,True,Novo/Avulso
3e9c8873,Pimenta Nunes Ltda.,2025-08-04,2025-08-04,1459.75,Pix,Mensal,False,Novo/Avulso
129f3882,Alves S/A,2025-09-11,2025-09-26,655.99,Cartão de Crédito,Mensal,True,Recorrente
e8c004dd,da Conceição Montenegro - EI,2025-09-06,2025-09-21,2141.61,Pix,Mensal,True,Recorrente
f18dc679,Pastor,2025-09-29,2025-10-14,552.18,Pix,Anual,True,Recorrente
930bc030,Ferreira,2025-09-09,2025-09-24,1979.77,Pix,Anual,True,Recorrente
4f512465,Nascimento,2025-09-23,2025-10-23,1532.53,Boleto,Mensal,True,Recorrente
9f5af36a,Pires,2025-09-03,2025-09-03,2498.31,Boleto,Mensal,False,Recorrente
3660f46c,Oliveira,2025-09-21,2025-10-06,1281.19,Cartão de Crédito,Mensal,True,Recorrente
9ab79015,Porto,2025-09-17,2025-10-17,2470.0,Pix,Anual,False,Recorrente
c06be358,Pereira e Filhos,2025-09-24,2025-10-24,1701.08,Cartão de Crédito,Mensal,True,Recorrente
1900d2b0,Martins Garcia Ltda.,2025-09-13,2025-10-13,2387.2,Boleto,Mensal,False,Recorrente
7d769dfe,Andrade Dias - ME,2025-09-02,2025-09-02,2232.42,Pix,Mensal,False,Recorrente
b3a10401,Casa Grande,2025-09-19,2025-10-19,1234.99,Boleto,Mensal,True,Recorrente
ac516d50,Carvalho,2025-09-06,2025-09-06,918.09,Cartão de Crédito,Mensal,True,Recorrente
331fc9ce,Pacheco,2025-09-25,2025-10-25,714.76,Cartão de Crédito,Anual,True,Recorrente
c621fae4,Fonseca,2025-09-14,2025-09-29,190.52,Cartão de Crédito,Mensal,False,Recorrente
4635d584,Sá S/A,2025-09-24,2025-10-09,1429.72,Pix,Mensal,False,Recorrente
23f6299a,Cassiano e Filhos,2025-09-21,2025-09-21,539.92,Cartão de Crédito,Mensal,True,Recorrente
78b07bc9,Vieira Rodrigues - ME,2025-09-29,2025-09-29,1251.44,Cartão de Crédito,Mensal,True,Recorrente
4d5c6337,Moura,2025-09-01,2025-10-01,906.18,Boleto,Mensal,False,Recorrente
176bd8d2,Vargas,2025-09-01,2025-09-16,2296.69,Boleto,Anual,False,Recorrente
e6fd98a4,Montenegro,2025-09-28,2025-10-13,339.86,Pix,Mensal,True,Recorrente
bd295b25,Montenegro Caldeira e Filhos,2025-09-20,2025-10-05,1637.73,Pix,Mensal,True,Recorrente
2c59699d,Cassiano Freitas S.A.,2025-09-07,2025-10-07,1799.18,Pix,Mensal,False,Recorrente
d066a428,Almeida,2025-09-15,2025-09-30,913.21,Pix,Mensal,False,Recorrente
5abd6bd5,Fonseca Ltda.,2025-09-03,2025-10-03,2134.54,Boleto,Mensal,True,Recorrente
e6b5b4a6,Barros e Filhos,2025-09-08,2025-10-08,545.11,Pix,Mensal,False,Recorrente
3c37beb3,Pastor Câmara S/A,2025-09-20,2025-10-20,1059.42,Pix,Mensal,True,Recorrente
1e62ec21,da Conceição S/A,2025-09-02,2025-09-02,811.19,Pix,Mensal,True,Recorrente
89238fc8,Farias S/A,2025-09-02,2025-10-02,169.22,Boleto,Mensal,False,Recorrente
33eda9e2,Nogueira Cardoso e Filhos,2025-09-02,2025-09-02,607.44,Pix,Anual,True,Recorrente
585238c7,da Cruz,2025-09-22,2025-10-22,1946.35,Cartão de Crédito,Anual,False,Recorrente
3c8fe048,Jesus,2025-09-11,2025-09-11,1566.54,Cartão de Crédito,Mensal,True,Recorrente
fc77899b,Rocha e Filhos,2025-09-04,2025-09-19,1722.75,Boleto,Mensal,True,Recorrente
88170ccf,Araújo - ME,2025-09-06,2025-10-06,679.56,Pix,Mensal,False,Recorrente
dbee02ea,Correia Correia - EI,2025-09-20,2025-10-20,627.84,Pix,Mensal,True,Recorrente
774c5261,Carvalho,2025-09-15,2025-10-15,1852.77,Boleto,Mensal,False,Recorrente
70ea4c3d,Martins,2025-09-30,2025-09-30,2193.26,Cartão de Crédito,Mensal,True,Recorrente
51b301a3,Aragão e Filhos,2025-09-25,2025-10-10,360.6,Pix,Mensal,False,Recorrente
a746259a,Jesus Mendonça - ME,2025-09-12,2025-09-27,548.52,Cartão de Crédito,Anual,True,Recorrente
ffe94496,Guerra Araújo S.A.,2025-09-25,2025-10-10,1308.84,Boleto,Mensal,True,Recorrente
01173b8f,Abreu,2025-09-10,2025-09-25,1287.94,Boleto,Mensal,True,Recorrente
4feea038,da Paz,2025-09-04,2025-10-04,416.05,Boleto,Anual,False,Recorrente
af7fe6d5,Sampaio,2025-09-11,2025-10-11,1928.45,Pix,Anual,False,Recorrente
8de1655a,Montenegro,2025-09-17,2025-09-17,1588.9,Boleto,Mensal,True,Recorrente
9e96dca1,Guerra Campos - EI,2025-09-20,2025-09-20,1985.64,Cartão de Crédito,Mensal,True,Recorrente
24405241,Leão e Filhos,2025-09-19,2025-10-19,1350.34,Boleto,Mensal,True,Recorrente
c38b5fa5,Barbosa - EI,2025-09-16,2025-10-16,196.83,Cartão de Crédito,Anual,False,Recorrente
c8724ce7,Montenegro da Luz S.A.,2025-09-14,2025-10-14,797.22,Boleto,Mensal,False,Recorrente
84efaad3,Azevedo,2025-09-09,2025-10-09,2240.5,Cartão de Crédito,Mensal,False,Recorrente
1934afc4,Nogueira,2025-09-30,2025-09-30,2130.69,Pix,Mensal,False,Recorrente
97b407e3,Pimenta,2025-09-17,2025-10-17,2439.42,Cartão de Crédito,Mensal,False,Recorrente
df48c86c,Carvalho Ltda.,2025-09-16,2025-09-16,1821.11,Boleto,Mensal,True,Recorrente
2e61c064,da Mata da Paz - EI,2025-09-23,2025-10-08,196.39,Pix,Anual,True,Recorrente
f2fd9e1c,Silva Fernandes S.A.,2025-09-01,2025-09-01,1436.11,Cartão de Crédito,Mensal,True,Recorrente
9b7da936,Montenegro,2025-09-15,2025-10-15,1631.23,Cartão de Crédito,Anual,True,Recorrente
fbdfedad,da Cunha,2025-09-24,2025-09-24,784.45,Pix,Anual,False,Recorrente
ad92f499,da Mota,2025-09-14,2025-09-14,399.72,Boleto,Mensal,False,Recorrente
0db4f76a,Abreu Ltda.,2025-09-12,2025-10-12,2250.59,Pix,Anual,True,Recorrente
4e49a8b2,Porto da Luz S.A.,2025-09-01,2025-10-01,209.39,Boleto,Anual,True,Recorrente
eba78a2f,Novaes,2025-09-23,2025-10-08,1912.93,Boleto,Mensal,False,Recorrente
da6457d0,Novais,2025-09-26,2025-09-26,295.78,Cartão de Crédito,Mensal,False,Recorrente
3509296e,Lopes Cardoso S/A,2025-09-10,2025-10-10,260.4,Cartão de Crédito,Anual,False,Recorrente
cbcbb6db,Fogaça S.A.,2025-09-25,2025-09-25,499.29,Cartão de Crédito,Anual,True,Recorrente
163bf458,Rios Caldeira Ltda.,2025-09-22,2025-10-07,1327.64,Boleto,Mensal,False,Recorrente
281cb3f1,Pinto,2025-09-13,2025-10-13,2142.76,Pix,Anual,True,Recorrente
627597da,da Costa Castro S.A.,2025-09-27,2025-09-27,570.99,Pix,Mensal,True,Recorrente
d35f99d8,Sousa Farias - ME,2025-09-11,2025-09-26,250.6,Boleto,Mensal,False,Recorrente
fd5789c6,da Mata Castro e Filhos,2025-09-30,2025-10-15,1218.41,Boleto,Mensal,True,Recorrente
a477a457,Garcia S/A,2025-09-21,2025-09-21,2425.84,Pix,Mensal,False,Recorrente
3fe1515a,Câmara,2025-09-05,2025-10-05,718.83,Cartão de Crédito,Mensal,False,Recorrente
d4b50f6b,Vargas Ltda.,2025-09-29,2025-10-29,1307.0,Pix,Anual,False,Recorrente
efeb7b04,Ramos,2025-09-15,2025-09-30,1946.02,Pix,Mensal,True,Recorrente
19b7a1c1,da Luz S.A.,2025-09-27,2025-10-27,432.87,Pix,Mensal,False,Recorrente
2ca7b42e,Andrade,2025-09-19,2025-10-19,721.26,Boleto,Mensal,False,Recorrente
5eaffca6,Peixoto - ME,2025-09-18,2025-10-18,514.23,Boleto,Anual,True,Recorrente
ffc20e91,Siqueira,2025-09-07,2025-10-07,1603.82,Pix,Mensal,False,Recorrente
848ae6bb,Lopes,2025-09-26,2025-10-11,1798.12,Boleto,Anual,True,Recorrente
29a767b7,Gomes - EI,2025-09-05,2025-09-20,1462.12,Pix,Mensal,True,Recorrente
f1a07f13,Abreu,2025-09-11,2025-09-26,242.8,Pix,Mensal,True,Recorrente
0c1da1c4,Fonseca Lopes S/A,2025-09-19,2025-10-19,1301.72,Pix,Anual,False,Recorrente
b86674e2,Pinto,2025-09-06,2025-10-06,1250.73,Pix,Mensal,True,Recorrente
e7e642b0,Ribeiro,2025-09-28,2025-10-13,977.0,Pix,Mensal,False,Recorrente
ac199a0d,Rios,2025-09-23,2025-09-23,953.2,Cartão de Crédito,Mensal,False,Recorrente
80da075b,Sampaio,2025-09-14,2025-09-14,1496.31,Cartão de Crédito,Mensal,False,Recorrente
00ede501,Novaes,2025-09-29,2025-09-29,459.66,Pix,Mensal,False,Recorrente
8ee14268,Rocha,2025-09-15,2025-09-30,2286.15,Boleto,Mensal,True,Recorrente
d6609f8e,Pimenta Nunes Ltda.,2025-09-17,2025-10-02,1459.75,Pix,Mensal,True,Recorrente
6ca81846,Novaes,2025-09-30,2025-09-30,1994.62,Boleto,Mensal,False,Novo/Avulso
006bec10,da Rosa Ltda.,2025-09-05,2025-09-05,2027.71,Pix,Anual,False,Novo/Avulso
523a5d01,Lopes Viana - EI,2025-09-10,2025-09-25,1871.24,Pix,Avulso,True,Novo/Avulso
79c0e080,Martins,2025-09-22,2025-09-22,380.89,Pix,Avulso,True,Novo/Avulso
0258b8ad,Macedo,2025-09-28,2025-10-28,1229.52,Pix,Avulso,True,Novo/Avulso
fc78be3b,Moraes Melo e Filhos,2025-09-28,2025-10-28,2340.99,Pix,Mensal,True,Novo/Avulso
d2e965e3,Ribeiro Barros Ltda.,2025-09-17,2025-10-17,2239.59,Boleto,Mensal,False,Novo/Avulso
027c45fb,Borges,2025-09-29,2025-09-29,1932.46,Pix,Mensal,False,Novo/Avulso
64731d80,Rocha das Neves S.A.,2025-09-11,2025-09-26,823.43,Pix,Mensal,True,Novo/Avulso
abe5de20,Casa Grande Alves S/A,2025-09-01,2025-10-01,520.12,Boleto,Mensal,True,Novo/Avulso
fa95669f,Alves S/A,2025-10-13,2025-10-28,655.99,Cartão de Crédito,Mensal,False,Recorrente
b9ea9024,da Conceição Montenegro - EI,2025-10-21,2025-11-20,2141.61,Pix,Mensal,True,Recorrente
fd27f64e,Pastor,2025-10-03,2025-10-03,552.18,Pix,Anual,True,Recorrente
6c3c760a,Ferreira,2025-10-29,2025-11-28,1979.77,Pix,Anual,True,Recorrente
172e8faf,Nascimento,2025-10-25,2025-10-25,1532.53,Boleto,Mensal,True,Recorrente
318e734a,Pires,2025-10-15,2025-11-14,2498.31,Boleto,Mensal,False,Recorrente
43a3cc85,Oliveira,2025-10-13,2025-11-12,1281.19,Cartão de Crédito,Mensal,False,Recorrente
7d761e68,Porto,2025-10-07,2025-10-07,2470.0,Pix,Anual,False,Recorrente
45c61c2a,Pereira e Filhos,2025-10-10,2025-11-09,1701.08,Cartão de Crédito,Mensal,False,Recorrente
727e53d1,Martins Garcia Ltda.,2025-10-30,2025-11-14,2387.2,Boleto,Mensal,False,Recorrente
35518993,Andrade Dias - ME,2025-10-03,2025-11-02,2232.42,Pix,Mensal,True,Recorrente
34613767,Casa Grande,2025-10-20,2025-11-19,1234.99,Boleto,Mensal,False,Recorrente
cce7f0e1,Carvalho,2025-10-28,2025-10-28,918.09,Cartão de Crédito,Mensal,False,Recorrente
d571b0f4,Pacheco,2025-10-02,2025-10-17,714.76,Cartão de Crédito,Anual,True,Recorrente
09236c97,Fonseca,2025-10-01,2025-10-31,190.52,Cartão de Crédito,Mensal,False,Recorrente
cd77c148,Sá S/A,2025-10-04,2025-10-19,1429.72,Pix,Mensal,True,Recorrente
d5787dbe,Cassiano e Filhos,2025-10-08,2025-10-23,539.92,Cartão de Crédito,Mensal,False,Recorrente
063bd4fc,Vieira Rodrigues - ME,2025-10-21,2025-11-05,1251.44,Cartão de Crédito,Mensal,False,Recorrente
9bbddc6e,Moura,2025-10-13,2025-10-28,906.18,Boleto,Mensal,False,Recorrente
0802f33d,Vargas,2025-10-18,2025-10-18,2296.69,Boleto,Anual,True,Recorrente
c6c1f345,Montenegro,2025-10-16,2025-10-16,339.86,Pix,Mensal,True,Recorrente
d9a3116c,Montenegro Caldeira e Filhos,2025-10-18,2025-11-02,1637.73,Pix,Mensal,False,Recorrente
99d4e765,Cassiano Freitas S.A.,2025-10-27,2025-11-11,1799.18,Pix,Mensal,True,Recorrente
2f120d13,Almeida,2025-10-10,2025-11-09,913.21,Pix,Mensal,True,Recorrente
7bf94878,Fonseca Ltda.,2025-10-05,2025-10-05,2134.54,Boleto,Mensal,True,Recorrente
566e8924,Barros e Filhos,2025-10-21,2025-10-21,545.11,Pix,Mensal,True,Recorrente
a1c379fb,Pastor Câmara S/A,2025-10-24,2025-11-08,1059.42,Pix,Mensal,False,Recorrente
5d089512,da Conceição S/A,2025-10-05,2025-10-05,811.19,Pix,Mensal,True,Recorrente
fa951c32,Farias S/A,2025-10-21,2025-11-05,169.22,Boleto,Mensal,False,Recorrente
8d49885a,Nogueira Cardoso e Filhos,2025-10-29,2025-11-28,607.44,Pix,Anual,False,Recorrente
95d6004c,da Cruz,2025-10-20,2025-10-20,1946.35,Cartão de Crédito,Anual,False,Recorrente
cb014eed,Jesus,2025-10-17,2025-11-01,1566.54,Cartão de Crédito,Mensal,False,Recorrente
0b5933db,Rocha e Filhos,2025-10-13,2025-10-28,1722.75,Boleto,Mensal,True,Recorrente
dc2d1cc4,Araújo - ME,2025-10-06,2025-10-21,679.56,Pix,Mensal,True,Recorrente
adea4a60,Correia Correia - EI,2025-10-19,2025-11-03,627.84,Pix,Mensal,True,Recorrente
4d3712e6,Carvalho,2025-10-23,2025-11-22,1852.77,Boleto,Mensal,False,Recorrente
e6179019,Martins,2025-10-14,2025-11-13,2193.26,Cartão de Crédito,Mensal,False,Recorrente
e3921181,Aragão e Filhos,2025-10-02,2025-10-02,360.6,Pix,Mensal,False,Recorrente
900b2d1d,Jesus Mendonça - ME,2025-10-23,2025-11-07,548.52,Cartão de Crédito,Anual,True,Recorrente
a95db373,Guerra Araújo S.A.,2025-10-19,2025-11-03,1308.84,Boleto,Mensal,True,Recorrente
c350acc9,Abreu,2025-10-05,2025-11-04,1287.94,Boleto,Mensal,False,Recorrente
b522a011,da Paz,2025-10-15,2025-11-14,416.05,Boleto,Anual,True,Recorrente
2918d1ff,Sampaio,2025-10-17,2025-11-16,1928.45,Pix,Anual,True,Recorrente
e292e330,Montenegro,2025-10-08,2025-10-23,1588.9,Boleto,Mensal,True,Recorrente
7c1e71e7,Guerra Campos - EI,2025-10-22,2025-11-21,1985.64,Cartão de Crédito,Mensal,False,Recorrente
06deeef4,Leão e Filhos,2025-10-20,2025-10-20,1350.34,Boleto,Mensal,False,Recorrente
fbdc2f5c,Barbosa - EI,2025-10-18,2025-10-18,196.83,Cartão de Crédito,Anual,False,Recorrente
0169c025,Montenegro da Luz S.A.,2025-10-15,2025-11-14,797.22,Boleto,Mensal,False,Recorrente
760c592a,Azevedo,2025-10-19,2025-11-18,2240.5,Cartão de Crédito,Mensal,False,Recorrente
3b2c5e04,Nogueira,2025-10-14,2025-10-29,2130.69,Pix,Mensal,False,Recorrente
b2c29847,Pimenta,2025-10-10,2025-10-10,2439.42,Cartão de Crédito,Mensal,True,Recorrente
193b09fe,Carvalho Ltda.,2025-10-23,2025-11-22,1821.11,Boleto,Mensal,False,Recorrente
cafc958d,da Mata da Paz - EI,2025-10-24,2025-11-23,196.39,Pix,Anual,False,Recorrente
1df7119f,Silva Fernandes S.A.,2025-10-02,2025-11-01,1436.11,Cartão de Crédito,Mensal,False,Recorrente
5e336bee,Montenegro,2025-10-19,2025-10-19,1631.23,Cartão de Crédito,Anual,True,Recorrente
62776f1c,da Cunha,2025-10-22,2025-11-06,784.45,Pix,Anual,True,Recorrente
58388677,da Mota,2025-10-10,2025-10-25,399.72,Boleto,Mensal,True,Recorrente
0b1cf46e,Abreu Ltda.,2025-10-05,2025-11-04,2250.59,Pix,Anual,True,Recorrente
353387ee,Porto da Luz S.A.,2025-10-28,2025-11-12,209.39,Boleto,Anual,False,Recorrente
9eb27b18,Novaes,2025-10-05,2025-11-04,1912.93,Boleto,Mensal,False,Recorrente
585a20ff,Novais,2025-10-09,2025-10-24,295.78,Cartão de Crédito,Mensal,True,Recorrente
4ebfa5ee,Lopes Cardoso S/A,2025-10-24,2025-10-24,260.4,Cartão de Crédito,Anual,True,Recorrente
c01366ae,Fogaça S.A.,2025-10-30,2025-11-29,499.29,Cartão de Crédito,Anual,True,Recorrente
3e869852,Rios Caldeira Ltda.,2025-10-22,2025-11-06,1327.64,Boleto,Mensal,False,Recorrente
f0c061e8,Pinto,2025-10-26,2025-10-26,2142.76,Pix,Anual,False,Recorrente
7b07ab1a,da Costa Castro S.A.,2025-10-26,2025-11-25,570.99,Pix,Mensal,True,Recorrente
7474cebe,Sousa Farias - ME,2025-10-16,2025-10-16,250.6,Boleto,Mensal,True,Recorrente
d2e20928,da Mata Castro e Filhos,2025-10-11,2025-10-11,1218.41,Boleto,Mensal,True,Recorrente
a91666bd,Garcia S/A,2025-10-20,2025-10-20,2425.84,Pix,Mensal,False,Recorrente
6718cde3,Câmara,2025-10-25,2025-11-09,718.83,Cartão de Crédito,Mensal,False,Recorrente
a8a7c1bf,Vargas Ltda.,2025-10-08,2025-11-07,1307.0,Pix,Anual,False,Recorrente
1fce889e,Ramos,2025-10-24,2025-11-23,1946.02,Pix,Mensal,True,Recorrente
29a8caff,da Luz S.A.,2025-10-07,2025-11-06,432.87,Pix,Mensal,False,Recorrente
5a37db12,Andrade,2025-10-02,2025-11-01,721.26,Boleto,Mensal,False,Recorrente
a18b54d6,Peixoto - ME,2025-10-25,2025-10-25,514.23,Boleto,Anual,True,Recorrente
9b612c57,Siqueira,2025-10-06,2025-10-21,1603.82,Pix,Mensal,False,Recorrente
ed1c55fc,Lopes,2025-10-16,2025-10-31,1798.12,Boleto,Anual,False,Recorrente
1f5b6440,Gomes - EI,2025-10-24,2025-11-23,1462.12,Pix,Mensal,True,Recorrente
